CustomerID,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single
50173,0,8.0,3,22.0,3.0,3,4,1,0,15.0,3.0,6.0,9.0,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
50174,0,9.0,1,24.0,2.0,2,2,5,0,18.0,0.0,1.0,0.0,137,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
50175,0,24.0,1,8.0,2.0,5,4,6,0,18.0,0.0,1.0,2.0,155,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
50176,0,14.0,3,8.0,2.0,3,4,2,0,19.0,1.0,2.0,4.0,260,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
50177,0,0.0,3,16.0,3.0,4,3,2,0,12.0,1.0,1.0,0.0,112,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
50178,0,1.0,1,22.0,3.0,2,5,1,0,19.0,0.0,1.0,7.0,157,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
50179,0,4.0,3,13.0,3.0,2,2,5,0,11.0,3.0,7.0,7.0,169,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
50180,0,12.0,1,6.0,2.0,2,2,1,0,17.0,3.0,3.0,7.0,196,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
50181,0,9.0,1,30.0,2.0,3,4,8,0,15.0,0.0,1.0,8.0,157,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50182,0,5.0,3,13.0,3.0,4,3,2,0,14.0,1.0,4.0,8.0,155,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
50183,0,11.0,1,31.0,2.0,4,4,4,0,17.0,1.0,1.0,3.0,221,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50184,0,30.0,1,6.0,2.0,5,3,3,1,13.0,1.0,1.0,2.0,157,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
50185,0,4.0,1,11.0,2.0,3,2,1,1,12.0,0.0,1.0,3.0,148,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
50186,0,4.0,2,8.0,3.0,4,5,4,0,12.0,0.0,1.0,0.0,164,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
50187,0,18.0,1,13.0,3.0,3,5,2,0,18.0,5.0,9.0,11.0,152,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
50188,0,4.0,1,8.0,3.0,3,2,1,1,18.0,1.0,2.0,2.0,127,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
50189,0,6.0,1,11.0,3.0,3,4,7,0,11.0,2.0,8.0,3.0,219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50190,0,12.0,1,16.0,2.0,3,5,2,1,14.0,1.0,11.0,10.0,271,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
50191,0,16.0,1,14.0,2.0,3,2,1,0,19.0,0.0,1.0,7.0,125,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
50192,0,22.0,1,6.0,2.0,4,3,8,1,12.0,1.0,2.0,7.0,240,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50193,1,15.0,1,14.0,2.0,4,4,3,0,15.0,7.0,7.0,7.0,149,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
50194,0,0.0,1,14.0,2.0,3,4,2,1,12.0,0.0,1.0,2.0,125,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
50195,0,5.0,3,14.0,3.0,4,4,2,1,11.0,6.0,11.0,9.0,152,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50196,0,0.0,3,8.0,3.0,3,3,2,1,11.0,1.0,1.0,4.0,145,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
50197,0,4.0,3,13.0,3.0,3,2,5,0,12.0,0.0,1.0,7.0,175,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
50198,0,5.0,1,8.0,3.0,2,2,8,0,16.0,1.0,1.0,7.0,151,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
50199,1,0.0,1,8.0,2.0,5,2,6,1,13.0,2.0,2.0,2.0,135,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
50200,0,3.0,1,34.0,3.0,3,2,2,0,13.0,0.0,1.0,9.0,158,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
50201,0,4.0,1,13.0,2.0,4,3,2,0,24.0,3.0,8.0,9.0,189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50202,0,12.0,1,5.0,2.0,4,2,2,0,15.0,9.0,13.0,3.0,293,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
50203,1,2.0,3,9.0,2.0,3,3,5,1,18.0,1.0,1.0,0.0,152,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
50204,0,6.0,3,16.0,2.0,4,2,4,0,14.0,1.0,1.0,1.0,147,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
50205,0,20.0,1,11.0,2.0,3,3,5,0,11.0,1.0,1.0,1.0,283,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
50206,0,16.0,1,16.0,2.0,4,3,2,0,11.0,0.0,1.0,0.0,153,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
50207,0,0.0,3,6.0,3.0,3,4,1,1,13.0,0.0,1.0,4.0,163,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
50208,0,27.0,1,26.0,2.0,3,3,4,0,12.0,1.0,1.0,3.0,149,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
50209,0,16.0,1,13.0,2.0,3,5,9,0,16.0,1.0,1.0,0.0,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50210,0,18.0,1,14.0,3.0,3,2,10,0,14.0,7.0,9.0,8.0,137,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
50211,0,13.0,3,6.0,2.0,5,2,3,1,22.0,1.0,1.0,2.0,175,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
50212,1,9.0,1,14.0,3.0,5,5,2,1,11.0,1.0,1.0,7.0,121,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
50213,0,2.0,1,15.0,1.0,4,2,1,0,17.0,2.0,2.0,2.0,140,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
50214,0,3.0,3,11.0,1.0,4,3,2,0,13.0,0.0,1.0,2.0,161,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
50215,0,0.0,3,14.0,2.0,3,4,2,0,18.0,0.0,1.0,7.0,162,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
50216,0,10.0,1,11.0,3.0,3,2,8,0,16.0,0.0,1.0,4.0,163,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
50217,0,11.0,1,21.0,3.0,4,2,1,1,14.0,1.0,2.0,3.0,215,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
50218,0,4.0,1,13.0,2.0,3,2,2,1,14.0,2.0,4.0,10.0,171,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
50219,0,2.0,3,16.0,2.0,4,4,2,1,14.0,0.0,1.0,7.0,183,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
50220,0,8.0,1,11.0,3.0,3,4,1,0,13.0,0.0,1.0,13.0,181,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
50221,0,0.0,1,32.0,3.0,3,2,2,0,12.0,1.0,1.0,2.0,129,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
50222,0,14.0,1,12.0,3.0,4,4,7,1,15.0,1.0,1.0,2.0,160,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
50223,0,20.0,3,10.0,3.0,3,3,4,0,19.0,0.0,1.0,0.0,130,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
50224,0,15.0,1,29.0,2.0,3,2,3,0,14.0,0.0,2.0,0.0,260,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
50225,0,2.0,3,8.0,3.0,3,3,2,0,14.0,1.0,1.0,2.0,146,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
50226,0,15.0,2,8.0,3.0,3,3,1,1,11.0,1.0,1.0,0.0,127,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
50227,0,5.0,1,14.0,3.0,3,4,2,0,13.0,0.0,1.0,7.0,124,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50228,0,21.0,3,35.0,3.0,3,3,4,0,21.0,0.0,1.0,3.0,225,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50229,0,10.0,1,12.0,2.0,2,5,5,1,13.0,2.0,6.0,7.0,160,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
50230,0,3.0,3,31.0,2.0,3,3,8,1,12.0,1.0,2.0,2.0,147,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50231,0,0.0,3,6.0,2.0,3,3,2,0,17.0,2.0,7.0,7.0,153,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
50232,0,15.0,1,8.0,3.0,4,2,4,0,23.0,0.0,1.0,0.0,168,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
50233,1,9.0,3,6.0,2.0,4,4,2,1,11.0,1.0,1.0,2.0,122,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
50234,0,9.0,3,6.0,2.0,3,2,5,0,15.0,1.0,1.0,0.0,167,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
50235,0,9.0,3,9.0,2.0,4,2,5,0,11.0,0.0,1.0,12.0,197,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
50236,0,30.0,1,6.0,2.0,3,3,3,0,11.0,1.0,1.0,2.0,168,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
50237,0,9.0,1,16.0,2.0,2,3,4,1,13.0,0.0,1.0,7.0,122,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
50238,0,0.0,3,14.0,2.0,3,2,2,0,24.0,0.0,2.0,2.0,126,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
50239,1,0.0,3,11.0,3.0,3,3,2,1,13.0,1.0,1.0,0.0,129,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
50240,0,10.0,1,16.0,3.0,3,5,7,0,20.0,1.0,1.0,3.0,135,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50241,0,19.0,1,13.0,1.0,3,3,3,0,14.0,0.0,1.0,0.0,153,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
50242,1,4.0,3,10.0,2.0,3,4,2,0,18.0,7.0,7.0,7.0,194,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
50243,0,23.0,1,16.0,3.0,4,2,7,0,15.0,0.0,1.0,3.0,205,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
50244,1,3.0,3,28.0,3.0,4,3,3,1,12.0,1.0,1.0,0.0,164,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
50245,0,4.0,1,14.0,2.0,4,4,1,1,16.0,1.0,2.0,2.0,127,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
50246,1,0.0,3,18.0,3.0,2,4,2,0,15.0,0.0,1.0,0.0,127,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
50247,0,9.0,1,29.0,2.0,3,2,10,0,16.0,1.0,1.0,2.0,122,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
50248,0,8.0,1,15.0,3.0,4,4,10,0,19.0,1.0,1.0,0.0,165,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
50249,0,0.0,1,6.0,2.0,3,4,2,0,11.0,0.0,1.0,4.0,138,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
50250,0,1.0,3,15.0,3.0,3,2,2,0,16.0,1.0,1.0,7.0,153,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
50251,0,22.0,1,13.0,2.0,4,3,9,0,24.0,1.0,1.0,0.0,145,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
50252,0,24.0,3,20.0,2.0,3,2,5,0,11.0,0.0,1.0,7.0,149,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50253,0,9.0,1,14.0,3.0,3,3,5,0,13.0,1.0,2.0,2.0,125,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
50254,1,0.0,3,25.0,3.0,2,2,9,1,13.0,1.0,1.0,4.0,153,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
50255,0,28.0,1,8.0,3.0,3,2,3,1,13.0,1.0,1.0,2.0,267,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
50256,0,0.0,3,16.0,3.0,3,3,2,1,12.0,0.0,1.0,3.0,143,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
50257,0,3.0,3,14.0,3.0,3,4,2,0,18.0,1.0,1.0,0.0,125,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
50258,1,0.0,1,9.0,3.0,3,5,1,0,22.0,0.0,1.0,4.0,131,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
50259,0,9.0,1,17.0,2.0,3,4,2,0,13.0,1.0,1.0,2.0,122,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50260,0,9.0,3,8.0,3.0,4,3,2,0,13.0,9.0,9.0,0.0,176,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
50261,1,9.0,1,10.0,2.0,3,2,19,1,23.0,1.0,1.0,0.0,123,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
50262,0,10.0,1,20.0,3.0,3,5,2,0,12.0,3.0,12.0,17.0,130,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
50263,0,13.0,3,8.0,2.0,3,4,8,0,12.0,0.0,1.0,3.0,157,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
50264,0,15.0,1,14.0,3.0,3,5,4,0,16.0,1.0,1.0,2.0,126,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
50265,0,10.0,1,16.0,2.0,3,4,3,1,12.0,0.0,1.0,1.0,142,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
50266,0,16.0,1,18.0,2.0,4,4,2,0,11.0,0.0,2.0,9.0,243,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
50267,0,13.0,1,8.0,3.0,4,3,7,0,22.0,1.0,1.0,0.0,134,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50268,0,27.0,1,11.0,2.0,3,5,5,0,15.0,1.0,1.0,2.0,294,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
50269,0,7.0,3,10.0,3.0,3,3,10,0,15.0,1.0,1.0,2.0,165,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
50270,0,4.0,1,13.0,2.0,3,5,2,0,12.0,3.0,3.0,12.0,143,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
50271,0,9.0,1,27.0,3.0,3,2,8,0,20.0,0.0,1.0,2.0,123,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
50272,0,16.0,1,14.0,3.0,3,3,5,1,14.0,0.0,1.0,2.0,145,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
50273,0,0.0,3,10.0,2.0,4,2,2,1,11.0,0.0,1.0,3.0,145,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
50274,0,10.0,1,31.0,3.0,3,3,4,1,15.0,3.0,10.0,7.0,144,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
50275,0,9.0,1,6.0,3.0,4,5,2,0,12.0,0.0,3.0,2.0,122,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
50276,0,12.0,1,6.0,2.0,3,3,2,1,14.0,0.0,1.0,6.0,292,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
50277,0,29.0,3,12.0,2.0,2,5,10,0,11.0,2.0,2.0,7.0,232,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
50278,0,3.0,3,18.0,2.0,3,3,1,0,11.0,3.0,4.0,4.0,166,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
50279,0,14.0,3,6.0,2.0,2,5,2,0,16.0,1.0,1.0,7.0,184,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
50280,0,1.0,1,23.0,3.0,3,5,2,0,12.0,0.0,1.0,8.0,146,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
50281,1,0.0,1,9.0,3.0,3,5,6,0,13.0,1.0,1.0,2.0,140,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
50282,0,25.0,1,9.0,2.0,4,3,3,1,14.0,0.0,1.0,4.0,180,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
50283,0,18.0,1,14.0,3.0,3,2,4,0,21.0,1.0,1.0,2.0,127,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
50284,0,25.0,1,10.0,1.0,3,2,3,0,13.0,1.0,1.0,4.0,266,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
50285,0,15.0,1,35.0,3.0,3,3,3,0,11.0,1.0,1.0,2.0,146,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
50286,0,3.0,1,8.0,2.0,5,2,3,0,20.0,0.0,1.0,2.0,161,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
50287,0,30.0,1,13.0,2.0,3,5,6,0,15.0,0.0,11.0,10.0,296,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
50288,0,19.0,1,24.0,2.0,3,3,3,0,14.0,0.0,1.0,8.0,148,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
50289,0,15.0,1,34.0,2.0,4,2,1,0,11.0,0.0,1.0,4.0,145,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50290,1,0.0,3,6.0,3.0,3,4,2,1,16.0,1.0,1.0,4.0,132,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
50291,1,0.0,3,14.0,2.0,5,3,1,0,16.0,1.0,1.0,0.0,124,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
50292,0,9.0,1,8.0,2.0,3,2,2,1,23.0,1.0,1.0,0.0,117,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
50293,0,13.0,3,8.0,3.0,3,3,1,0,14.0,1.0,1.0,12.0,280,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
50294,0,0.0,1,29.0,3.0,3,2,2,0,22.0,1.0,1.0,2.0,129,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
50295,0,9.0,1,9.0,2.0,3,2,5,0,15.0,0.0,1.0,4.0,121,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
50296,0,2.0,1,9.0,3.0,4,3,2,0,18.0,1.0,1.0,3.0,219,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
50297,1,0.0,1,14.0,3.0,4,4,6,0,16.0,0.0,1.0,1.0,125,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50298,1,0.0,2,14.0,2.0,4,2,2,0,12.0,1.0,1.0,0.0,126,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
50299,0,3.0,3,28.0,3.0,3,5,1,0,11.0,2.0,7.0,8.0,184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50300,0,30.0,3,35.0,2.0,4,2,4,0,12.0,0.0,2.0,0.0,241,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
50301,0,23.0,1,35.0,2.0,4,3,1,0,15.0,1.0,15.0,7.0,270,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
50302,0,3.0,1,14.0,2.0,3,2,1,0,14.0,5.0,6.0,7.0,126,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
50303,0,30.0,3,34.0,3.0,4,5,5,0,19.0,13.0,13.0,11.0,203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50304,0,20.0,1,8.0,3.0,3,2,6,0,13.0,0.0,1.0,4.0,151,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
50305,0,19.0,1,8.0,2.0,3,3,7,0,13.0,1.0,1.0,1.0,279,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
50306,0,8.0,1,28.0,2.0,5,3,1,0,15.0,2.0,4.0,3.0,142,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
50307,0,27.0,1,14.0,2.0,3,3,8,0,11.0,1.0,1.0,0.0,138,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
50308,0,7.0,1,8.0,3.0,4,3,4,0,12.0,5.0,5.0,7.0,128,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
50309,0,19.0,3,16.0,3.0,4,2,3,1,19.0,1.0,1.0,2.0,191,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50310,0,4.0,1,15.0,2.0,3,4,2,0,25.0,1.0,1.0,8.0,206,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
50311,1,0.0,1,21.0,2.0,3,3,8,1,12.0,0.0,2.0,7.0,236,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
50312,1,0.0,1,16.0,2.0,5,2,8,0,13.0,0.0,1.0,3.0,134,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
50313,0,3.0,3,13.0,3.0,3,4,1,0,14.0,1.0,1.0,2.0,130,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
50314,0,8.0,1,22.0,3.0,3,3,5,1,12.0,0.0,1.0,0.0,176,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
50315,1,0.0,1,26.0,3.0,3,3,4,0,12.0,1.0,1.0,0.0,198,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
50316,1,0.0,2,29.0,2.0,3,5,10,1,15.0,1.0,1.0,2.0,200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
50317,0,9.0,1,11.0,3.0,3,3,5,0,17.0,2.0,2.0,0.0,121,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
50318,0,9.0,3,16.0,2.0,3,2,2,0,14.0,1.0,9.0,7.0,200,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
50319,1,0.0,1,10.0,2.0,4,3,6,0,16.0,1.0,1.0,2.0,139,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
50320,0,21.0,3,8.0,2.0,3,2,3,0,14.0,4.0,6.0,7.0,141,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
50321,0,28.0,3,24.0,2.0,3,4,4,0,23.0,1.0,7.0,7.0,268,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
50322,0,14.0,3,16.0,2.0,3,2,8,0,14.0,0.0,1.0,10.0,162,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
50323,0,8.0,3,6.0,2.0,3,3,10,0,11.0,3.0,6.0,9.0,147,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
50324,0,13.0,1,12.0,3.0,3,3,8,0,15.0,4.0,2.0,13.0,232,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
50325,0,12.0,1,14.0,2.0,3,3,2,0,11.0,0.0,1.0,7.0,138,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
50326,0,4.0,3,8.0,3.0,3,2,5,1,13.0,1.0,1.0,5.0,166,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
50327,0,15.0,1,30.0,2.0,3,5,2,1,21.0,4.0,5.0,8.0,174,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
50328,0,18.0,3,8.0,3.0,3,4,1,0,19.0,3.0,3.0,7.0,148,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
50329,1,0.0,2,23.0,3.0,3,3,1,1,11.0,0.0,1.0,0.0,127,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
50330,0,2.0,1,25.0,2.0,3,2,5,0,12.0,0.0,1.0,2.0,143,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
50331,0,6.0,1,6.0,3.0,2,3,5,0,19.0,1.0,1.0,5.0,262,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
50332,0,0.0,3,13.0,2.0,4,2,10,0,21.0,1.0,1.0,3.0,216,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
50333,1,9.0,3,11.0,3.0,3,4,2,1,14.0,1.0,1.0,0.0,119,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
50334,0,13.0,3,34.0,2.0,5,5,4,0,15.0,1.0,1.0,3.0,209,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
50335,0,14.0,1,8.0,3.0,4,3,3,1,17.0,0.0,1.0,7.0,168,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
50336,0,0.0,3,35.0,2.0,3,3,6,0,12.0,1.0,1.0,0.0,143,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
50337,0,8.0,3,6.0,3.0,3,3,2,0,16.0,0.0,1.0,3.0,149,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
50338,0,7.0,3,27.0,3.0,2,2,2,0,12.0,5.0,5.0,7.0,153,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
50339,1,0.0,1,14.0,3.0,5,2,2,1,18.0,1.0,1.0,0.0,123,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
50340,0,10.0,1,6.0,2.0,3,2,5,0,17.0,1.0,1.0,2.0,175,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50341,0,19.0,1,24.0,2.0,3,3,6,0,11.0,1.0,1.0,2.0,205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50342,0,14.0,3,8.0,3.0,3,5,8,0,16.0,1.0,11.0,8.0,266,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
50343,0,10.0,3,15.0,3.0,3,4,2,0,13.0,6.0,7.0,7.0,188,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
50344,0,25.0,1,12.0,3.0,3,5,4,1,12.0,2.0,6.0,9.0,156,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
50345,1,0.0,3,17.0,2.0,2,3,9,0,12.0,1.0,1.0,2.0,147,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
50346,0,0.0,3,14.0,2.0,3,2,1,0,13.0,0.0,2.0,1.0,124,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
50347,0,11.0,1,16.0,3.0,3,3,4,0,19.0,1.0,1.0,0.0,198,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
50348,0,10.0,1,6.0,3.0,3,4,7,0,12.0,3.0,4.0,3.0,164,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50349,0,22.0,1,24.0,2.0,4,3,2,1,15.0,0.0,1.0,9.0,295,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
